[Starting] Opening the serial port - COM3
[Done] Closed the serial port 

[Starting] Opening the serial port - COM3
535.00,34.61,26.04,1004.65,1103.00,29.22,23.86,1004.48,
535.00,34.45,26.14,1004.65,1105.00,29.22,23.87,1004.49,
535.00,34.33,26.20,1004.67,1106.00,29.21,23.88,1004.46,
534.00,34.22,26.25,1004.68,1106.00,29.20,23.88,1004.49,
534.00,34.18,26.26,1004.68,1106.00,29.20,23.89,1004.47,
534.00,34.15,26.28,1004.70,1108.00,29.18,23.90,1004.47,
534.00,34.14,26.27,1004.66,1109.00,29.18,23.91,1004.43,
534.00,34.12,26.28,1004.66,1111.00,29.17,23.92,1004.48,
534.00,34.09,26.29,1004.68,1111.00,29.17,23.93,1004.51,
534.00,34.07,26.31,1004.70,1112.00,29.16,23.94,1004.49,
534.00,34.05,26.33,1004.69,1113.00,29.15,23.95,1004.47,
ovf,34.01,26.35,1004.68,1116.00,29.14,23.96,1004.46,
534.00,33.99,26.37,1004.69,1116.00,29.13,23.97,1004.49,
534.00,33.91,26.43,1004.64,1117.00,29.13,23.98,1004.48,
535.00,33.82,26.49,1004.67,1120.00,29.13,23.98,1004.49,
534.00,33.71,26.56,1004.65,1122.00,29.12,24.00,1004.50,
534.00,33.63,26.60,1004.68,1123.00,29.11,24.01,1004.50,
534.00,33.52,26.67,1004.66,1126.00,29.11,24.02,1004.48,
534.00,33.45,26.72,1004.67,1127.00,29.08,24.02,1004.48,
533.00,33.33,26.79,1004.69,1130.00,29.08,24.03,1004.51,
534.00,33.27,26.84,1004.70,1131.00,29.07,24.04,1004.50,
533.00,33.21,26.85,1004.70,1130.00,29.07,24.06,1004.47,
534.00,33.22,26.83,1004.70,1133.00,29.06,24.06,1004.53,
534.00,33.23,26.81,1004.66,1134.00,29.05,24.08,1004.46,
534.00,33.25,26.79,1004.70,1136.00,29.05,24.08,1004.52,
534.00,33.29,26.77,1004.69,1136.00,29.04,24.09,1004.51,
534.00,33.30,26.77,1004.69,1137.00,29.04,24.09,1004.51,
534.00,33.32,26.75,1004.67,1138.00,29.03,24.10,1004.51,
534.00,33.33,26.75,1004.68,1139.00,29.02,24.11,1004.49,
534.00,33.35,26.74,1004.71,1140.00,29.02,24.12,1004.50,
534.00,33.36,26.73,1004.68,1141.00,29.02,24.13,1004.51,
534.00,33.36,26.74,1004.70,1142.00,29.01,24.14,1004.50,
534.00,33.34,26.76,1004.71,1142.00,29.01,24.15,1004.47,
534.00,33.30,26.79,1004.71,1143.00,28.99,24.16,1004.50,
534.00,33.28,26.81,1004.71,1143.00,28.99,24.17,1004.45,
534.00,33.28,26.80,1004.69,1145.00,28.98,24.17,1004.49,
534.00,33.25,26.83,1004.71,1145.00,28.98,24.18,1004.46,
[Starting] Opening the serial port - COM3
1345.00,33.40,26.42,1005.12,1171.00,30.82,24.65,1004.90,
ovf,33.39,26.44,1005.17,1171.00,30.80,24.67,1004.90,
1344.00,33.38,26.46,1005.13,1170.00,30.79,24.68,1004.90,
ovf,33.37,26.47,1005.14,1171.00,30.77,24.70,1004.92,
[Done] Closed the serial port 

[Starting] Opening the serial port - COM3
1277.00,32.54,27.31,1005.09,1172.00,32.96,25.08,994.19,
1277.00,32.51,27.34,1005.08,1172.00,33.15,25.09,995.69,
1278.00,32.50,27.35,1005.12,1172.00,33.22,25.10,994.98,
1276.00,32.48,27.36,1005.07,1172.00,33.37,25.10,993.52,
1276.00,32.47,27.38,1005.06,1172.00,33.49,25.08,994.59,
1275.00,32.46,27.39,1005.11,1172.00,33.68,25.08,996.85,
1275.00,32.44,27.40,1005.08,1172.00,33.88,25.08,1004.88,
1275.00,32.42,27.42,1005.09,1172.00,33.72,25.08,1004.91,
1275.00,32.41,27.44,1005.09,1172.00,33.60,25.08,1004.90,
1275.00,32.38,27.44,1005.07,1171.00,33.52,25.09,1004.93,
1274.00,32.35,27.46,1005.13,1171.00,33.32,25.11,1004.92,
1274.00,32.34,27.48,1005.06,1171.00,33.17,25.12,1004.89,
1274.00,32.32,27.48,1005.04,1171.00,33.08,25.13,1004.91,
1274.00,32.30,27.49,1005.03,1171.00,33.04,25.14,1004.94,
1274.00,32.29,27.52,1005.05,1170.00,32.98,25.15,1003.38,
1275.00,32.26,27.52,1005.03,1170.00,33.11,25.17,1002.26,
1274.00,32.24,27.53,1005.03,1171.00,32.94,25.16,996.41,
1272.00,32.23,27.54,1005.04,1171.00,33.29,25.16,998.03,
1273.00,32.21,27.56,1005.02,1171.00,33.30,25.16,995.85,
1273.00,32.19,27.56,1005.02,ovf,33.46,25.16,994.98,
1273.00,32.18,27.58,1005.06,1172.00,33.60,25.15,992.06,
1274.00,32.16,27.59,1005.06,1172.00,33.71,25.15,994.23,
1274.00,32.14,27.60,1005.06,1171.00,33.90,25.14,1001.22,
1275.00,32.12,27.61,1005.06,1171.00,34.01,25.16,1004.93,
1275.00,32.11,27.63,1005.04,1171.00,33.77,25.17,1004.93,
1274.00,32.10,27.64,1005.03,1171.00,33.66,25.16,993.09,
1273.00,32.09,27.64,1005.01,1171.00,33.84,25.16,992.38,
1272.00,32.08,27.67,1005.07,1171.00,33.99,25.16,992.01,
1271.00,32.07,27.67,1005.09,1171.00,34.01,25.14,991.12,
1271.00,32.05,27.68,1005.06,1171.00,34.08,25.14,990.56,
1270.00,32.04,27.69,1005.03,1171.00,34.11,25.12,990.22,
1269.00,32.03,27.70,1005.03,1171.00,34.12,25.12,989.83,
1265.00,32.01,27.71,1005.00,1171.00,34.12,25.11,989.48,
1261.00,32.00,27.73,1005.04,1171.00,34.15,25.11,989.22,
